what flight go from ci0 to ci1 after ti0 in the morn	( lambda $0 e ( and ( flight $0 ) ( > ( departure_time $0 ) ti0 ) ( from $0 ci0 ) ( to $0 ci1 ) ) )
what flight go from ci0 to ci1 on da0	( lambda $0 e ( and ( flight $0 ) ( from $0 ci0 ) ( to $0 ci1 ) ( day $0 da0 ) ) )
what are the class of servic on al0	( lambda $0 e ( exists $1 ( and ( airline $1 al0 ) ( = ( booking_class $1 ) $0 ) ) ) )
i want all flight from ci1 to ci0 on da0	( lambda $0 e ( and ( flight $0 ) ( from $0 ci1 ) ( to $0 ci0 ) ( day $0 da0 ) ) )
i would like to see all flight from ci0 to ci1	( lambda $0 e ( and ( flight $0 ) ( from $0 ci0 ) ( to $0 ci1 ) ) )
i want a flight from ci0 to ci1 on al0 and leav in the afternoon	( lambda $0 e ( and ( flight $0 ) ( airline $0 al0 ) ( during_day $0 afternoon:pd ) ( from $0 ci0 ) ( to $0 ci1 ) ) )
list all flight from ci1 to ci0 on al0	( lambda $0 e ( and ( flight $0 ) ( airline $0 al0 ) ( from $0 ci1 ) ( to $0 ci0 ) ) )
first class price ci0 ci1 round trip	( lambda $0 e ( exists $1 ( and ( round_trip $1 ) ( class_type $1 first:cl ) ( from $1 ci0 ) ( to $1 ci1 ) ( = ( fare $1 ) $0 ) ) ) )
ground transport ci0	( lambda $0 e ( and ( ground_transport $0 ) ( to_city $0 ci0 ) ) )
lowest fare from ci0 to ci1	( min $0 ( exists $1 ( and ( from $1 ci0 ) ( to $1 ci1 ) ( = ( fare $1 ) $0 ) ) ) )
are they all nonstop flight from ci0 to ci1	( lambda $0 e ( and ( flight $0 ) ( nonstop $0 ) ( from $0 ci0 ) ( to $0 ci1 ) ) )
all round trip flight between ci0 and ci1 that are first class	( lambda $0 e ( and ( flight $0 ) ( round_trip $0 ) ( class_type $0 first:cl ) ( from $0 ci0 ) ( to $0 ci1 ) ) )
what airlin are there	( lambda $0 e ( airline $0 ) )
pleas show me airlin with flight from ci0 to ci1 stop ci2	( lambda $0 e ( exists $1 ( and ( flight $1 ) ( from $1 ci0 ) ( to $1 ci1 ) ( stop $1 ci2 ) ( = ( airline:e $1 ) $0 ) ) ) )
what is the mean of restrict rc0	rc0
what fare code fb0	fb0
explain the restrict rc0	rc0
what limousin servic in ci0	( lambda $0 e ( and ( limousine $0 ) ( to_city $0 ci0 ) ) )
al0 from ci0 to ci1	( lambda $0 e ( and ( airline $0 al0 ) ( from $0 ci0 ) ( to $0 ci1 ) ) )
i'm go to leav ci1 and i want to go to ci0 and i want to fli first class al0 and i want a stop in ci2 can you pleas tell me what type of aircraft you will be fli	( lambda $0 e ( exists $1 ( and ( flight $1 ) ( airline $1 al0 ) ( class_type $1 first:cl ) ( from $1 ci1 ) ( to $1 ci0 ) ( stop $1 ci2 ) ( = ( aircraft_code $1 ) $0 ) ) ) )
what flight go from ci0 to ci1 after ti0 in the afternoon	( lambda $0 e ( and ( flight $0 ) ( > ( departure_time $0 ) ti0 ) ( from $0 ci0 ) ( to $0 ci1 ) ) )
can you show me the economi fare flight from ci0 to ci1	( lambda $0 e ( and ( flight $0 ) ( economy $0 ) ( from $0 ci0 ) ( to $0 ci1 ) ) )
find the earliest flight from ci1 to ci0 that serv a meal	( argmin $0 ( and ( flight $0 ) ( has_meal $0 ) ( from $0 ci1 ) ( to $0 ci0 ) ) ( departure_time $0 ) )
in the month of mn0 are there ani flight from ci0 to ci1 that stop in ci2	( lambda $0 e ( and ( flight $0 ) ( from $0 ci0 ) ( to $0 ci1 ) ( stop $0 ci2 ) ( month $0 mn0 ) ) )
show all al0 between ci0 and ci1	( lambda $0 e ( and ( flight $0 ) ( airline $0 al0 ) ( from $0 ci0 ) ( to $0 ci1 ) ) )
inform on flight from ci1 to ci0	( lambda $0 e ( and ( flight $0 ) ( from $0 ci1 ) ( to $0 ci0 ) ) )
is there a al0 from ci1 to ci0	( lambda $0 e ( and ( flight $0 ) ( airline $0 al0 ) ( from $0 ci1 ) ( to $0 ci0 ) ) )
what flight are avail from ci0 to ci1 first class on al0 arriv mn0 dn0 befor ti0	( lambda $0 e ( and ( flight $0 ) ( airline $0 al0 ) ( class_type $0 first:cl ) ( < ( arrival_time $0 ) ti0 ) ( from $0 ci0 ) ( to $0 ci1 ) ( month_arrival $0 mn0 ) ( day_number_arrival $0 dn0 ) ) )
i'd like a flight on al0 from ci0 to ci1	( lambda $0 e ( and ( flight $0 ) ( airline $0 al0 ) ( from $0 ci0 ) ( to $0 ci1 ) ) )
the latest flight from ci0 to ci1 pleas and i'd like a meal with that	( argmax $0 ( and ( flight $0 ) ( has_meal $0 ) ( from $0 ci0 ) ( to $0 ci1 ) ) ( departure_time $0 ) )
show me a list of flight from ci0 to ci1 for mn0 dn0	( lambda $0 e ( and ( flight $0 ) ( from $0 ci0 ) ( to $0 ci1 ) ( day_number $0 dn0 ) ( month $0 mn0 ) ) )
i'll need a rental car at the ap0 can you show me what avail	( lambda $0 e ( and ( rental_car $0 ) ( from_airport $0 ap0 ) ) )
ci0 to ci1	( lambda $0 e ( and ( from $0 ci0 ) ( to $0 ci1 ) ) )
i'd like a list of all the flight from ci0 to ci1 on da0 pleas	( lambda $0 e ( and ( flight $0 ) ( from $0 ci0 ) ( to $0 ci1 ) ( day $0 da0 ) ) )
i want a flight from ci1 quebec to ci0 california that leav da0	( lambda $0 e ( and ( flight $0 ) ( from $0 ci1 ) ( to $0 ci0 ) ( day $0 da0 ) ) )
list all flight from ci1 to ci0 then to ci2	( lambda $0 e ( and ( flight $0 ) ( from $0 ci1 ) ( to $0 ci2 ) ( stop $0 ci0 ) ) )
what are the morn flight from ci1 to ci2 and from ci1 to ci0 in the next two day	( lambda $0 e ( and ( flight $0 ) ( during_day $0 morning:pd ) ( or ( and ( from $0 ci1 ) ( to $0 ci2 ) ) ( and ( from $0 ci1 ) ( to $0 ci0 ) ) ) ( next_days $0 2:i ) ) )
all the flight from ci1 to ci0	( lambda $0 e ( and ( flight $0 ) ( from $0 ci1 ) ( to $0 ci0 ) ) )
flight to ci0	( lambda $0 e ( and ( flight $0 ) ( to $0 ci0 ) ) )
what is the smallest aircraft avail to fli on from ci0 to ci1	( argmin $0 ( and ( flight $0 ) ( from $0 ci0 ) ( to $0 ci1 ) ) ( capacity $0 ) )
i need a connect flight on al0 on mn0 dn0 from ci0 to ci1	( lambda $0 e ( and ( flight $0 ) ( connecting $0 ) ( airline $0 al0 ) ( from $0 ci0 ) ( to $0 ci1 ) ( day_number $0 dn0 ) ( month $0 mn0 ) ) )
on mn0 dn0 what flight go from ci0 to ci1 on al0	( lambda $0 e ( and ( flight $0 ) ( airline $0 al0 ) ( from $0 ci0 ) ( to $0 ci1 ) ( day_number $0 dn0 ) ( month $0 mn0 ) ) )
what airlin fli from ci0 to ci1	( lambda $0 e ( exists $1 ( and ( flight $1 ) ( from $1 ci0 ) ( to $1 ci1 ) ( = ( airline:e $1 ) $0 ) ) ) )
what airlin fli between ci1 and ci0 and stop in ci2	( lambda $0 e ( exists $1 ( and ( flight $1 ) ( from $1 ci1 ) ( to $1 ci0 ) ( stop $1 ci2 ) ( = ( airline:e $1 ) $0 ) ) ) )
i'd like flight on al0 from ci0 to ci1 arriv befor ti0	( lambda $0 e ( and ( flight $0 ) ( airline $0 al0 ) ( < ( arrival_time $0 ) ti0 ) ( from $0 ci0 ) ( to $0 ci1 ) ) )
what flight are avail from ci0 to ci1 on da0	( lambda $0 e ( and ( flight $0 ) ( from $0 ci0 ) ( to $0 ci1 ) ( day $0 da0 ) ) )
i would like to fli from ci0 to ci1	( lambda $0 e ( and ( flight $0 ) ( from $0 ci0 ) ( to $0 ci1 ) ) )
what is the lowest cost fare that al0 has between ci1 and ci0	( min $0 ( exists $1 ( and ( airline $1 al0 ) ( from $1 ci1 ) ( to $1 ci0 ) ( = ( fare $1 ) $0 ) ) ) )
what doe fare code fb0 mean	fb0
flight on da0 from ci0 to ci1	( lambda $0 e ( and ( flight $0 ) ( from $0 ci0 ) ( to $0 ci1 ) ( day $0 da0 ) ) )
give me the earliest flight tomorrow on al0 from ci0 to ci1	( argmin $0 ( and ( flight $0 ) ( airline $0 al0 ) ( from $0 ci0 ) ( to $0 ci1 ) ( tomorrow $0 ) ) ( departure_time $0 ) )
give me the list of flight for al0 between ci0 and ci1	( lambda $0 e ( and ( flight $0 ) ( airline $0 al0 ) ( from $0 ci0 ) ( to $0 ci1 ) ) )
da0 flight from ci0 citi to ci1	( lambda $0 e ( and ( flight $0 ) ( from $0 ci0 ) ( to $0 ci1 ) ( day $0 da0 ) ) )
i'd like inform on al0 flight from ci0 to ci1	( lambda $0 e ( and ( flight $0 ) ( airline $0 al0 ) ( from $0 ci0 ) ( to $0 ci1 ) ) )
what airlin is the flight origin in ci1 on mn0 dn0 at ti0 and arriv in ci0 at ti1	( lambda $0 e ( exists $1 ( and ( flight $1 ) ( departure_time $1 ti0 ) ( arrival_time $1 ti1 ) ( from $1 ci1 ) ( to $1 ci0 ) ( day_number $1 dn0 ) ( month $1 mn0 ) ( = ( airline:e $1 ) $0 ) ) ) )
show departur from ci0 for al0	( lambda $0 e ( and ( airline $0 al0 ) ( from $0 ci0 ) ) )
all flight from ci0 to ci1 less than do0	( lambda $0 e ( and ( flight $0 ) ( < ( fare $0 ) do0 ) ( from $0 ci0 ) ( to $0 ci1 ) ) )
show me all flight from ci0	( lambda $0 e ( and ( flight $0 ) ( from $0 ci0 ) ) )
pleas give me all flight from ci0 to ci1	( lambda $0 e ( and ( flight $0 ) ( from $0 ci0 ) ( to $0 ci1 ) ) )
ap0 to ci0 on da0 mn0 dn0 yr0	( lambda $0 e ( and ( from $0 ap0 ) ( to $0 ci0 ) ( day $0 da0 ) ( day_number $0 dn0 ) ( month $0 mn0 ) ( year $0 yr0 ) ) )
is there a direct flight from ci0 to ci1 that arriv in ci1 around ti0	( lambda $0 e ( and ( flight $0 ) ( nonstop $0 ) ( approx_arrival_time $0 ti0 ) ( from $0 ci0 ) ( to $0 ci1 ) ) )
what flight leav ci0 for ci1 on mn0 dn0 in the even	( lambda $0 e ( and ( flight $0 ) ( during_day $0 evening:pd ) ( from $0 ci0 ) ( to $0 ci1 ) ( day_number $0 dn0 ) ( month $0 mn0 ) ) )
show me all flight from ci0 to ci1 on a da0 with round trip fare less than do0	( lambda $0 e ( and ( flight $0 ) ( < ( fare $0 ) do0 ) ( round_trip $0 ) ( from $0 ci0 ) ( to $0 ci1 ) ( day $0 da0 ) ) )
all round trip flight between ci0 and ci1 coach fare	( lambda $0 e ( and ( flight $0 ) ( round_trip $0 ) ( class_type $0 coach:cl ) ( from $0 ci0 ) ( to $0 ci1 ) ) )
and flight from ci0 to ci1 leav after ti0	( lambda $0 e ( and ( flight $0 ) ( > ( departure_time $0 ) ti0 ) ( from $0 ci0 ) ( to $0 ci1 ) ) )
show me flight from ci0 to ci1 on mn0 dn0	( lambda $0 e ( and ( flight $0 ) ( from $0 ci0 ) ( to $0 ci1 ) ( day_number $0 dn0 ) ( month $0 mn0 ) ) )
list all flight from ci0 to ci1	( lambda $0 e ( and ( flight $0 ) ( from $0 ci0 ) ( to $0 ci1 ) ) )
how mani flight doe al0 have with a class of servic code fb0	( count $0 ( and ( flight $0 ) ( fare_basis_code $0 fb0 ) ( airline $0 al0 ) ) )
doe al0 fli from ci1 to ci0	( lambda $0 e ( and ( flight $0 ) ( airline $0 al0 ) ( from $0 ci1 ) ( to $0 ci0 ) ) )
which al0 flight go through ci0	( lambda $0 e ( and ( flight $0 ) ( airline $0 al0 ) ( stop $0 ci0 ) ) )
flight will start from ci0	( lambda $0 e ( and ( flight $0 ) ( from $0 ci0 ) ) )
pleas show me flight from ci0 to ci1 on da0 morn serv breakfast	( lambda $0 e ( and ( flight $0 ) ( meal $0 breakfast:me ) ( during_day $0 morning:pd ) ( from $0 ci0 ) ( to $0 ci1 ) ( day $0 da0 ) ) )
show me the flight from ci0 to ci1	( lambda $0 e ( and ( flight $0 ) ( from $0 ci0 ) ( to $0 ci1 ) ) )
list flight from ci1 to ci0	( lambda $0 e ( and ( flight $0 ) ( from $0 ci1 ) ( to $0 ci0 ) ) )
show me all flight to ci0 that are less than do0 round trip	( lambda $0 e ( and ( flight $0 ) ( to $0 ci0 ) ( < ( fare $0 ) do0 ) ( round_trip $0 ) ) )
what the differ between fare code fb0 and fare code fb1	( lambda $0 e ( and ( fare_basis_code $0 fb0 ) ( fare_basis_code $0 fb1 ) ) )
what is fare code fb0	fb0
show me the flight from ci1 to ci2 or ci0 that arriv befor or around ti0	( lambda $0 e ( and ( flight $0 ) ( from $0 ci1 ) ( or ( to $0 ci2 ) ( to $0 ci0 ) ) ( or ( approx_arrival_time $0 ti0 ) ( < ( arrival_time $0 ) ti0 ) ) ) )
flight from ci0 to ci1	( lambda $0 e ( and ( flight $0 ) ( from $0 ci0 ) ( to $0 ci1 ) ) )
ci0 to ci1 da0	( lambda $0 e ( and ( from $0 ci0 ) ( to $0 ci1 ) ( day $0 da0 ) ) )
which airlin have daili flight from ci0 to ci1	( lambda $0 e ( exists $1 ( and ( flight $1 ) ( daily $1 ) ( from $1 ci0 ) ( to $1 ci1 ) ( = ( airline:e $1 ) $0 ) ) ) )
show me all daili flight out of ci0 that have coach class	( lambda $0 e ( and ( flight $0 ) ( daily $0 ) ( class_type $0 coach:cl ) ( from $0 ci0 ) ) )
doe al0 fli from ci1 to ci0	( lambda $0 e ( and ( flight $0 ) ( airline $0 al0 ) ( from $0 ci1 ) ( to $0 ci0 ) ) )
i would like to fli from ci0 to ci1 arriv in ci1 at ti0	( lambda $0 e ( and ( flight $0 ) ( arrival_time $0 ti0 ) ( from $0 ci0 ) ( to $0 ci1 ) ) )
are there da0 morn flight between ci0 and ci1	( lambda $0 e ( and ( flight $0 ) ( during_day $0 morning:pd ) ( from $0 ci0 ) ( to $0 ci1 ) ( day $0 da0 ) ) )
are there ani flight befor ti0 on mn0 dn0 from ci0 to ci1	( lambda $0 e ( and ( flight $0 ) ( < ( departure_time $0 ) ti0 ) ( from $0 ci0 ) ( to $0 ci1 ) ( day_number $0 dn0 ) ( month $0 mn0 ) ) )
show me the earliest nonstop flight from ci0 to ci1	( argmin $0 ( and ( flight $0 ) ( nonstop $0 ) ( from $0 ci0 ) ( to $0 ci1 ) ) ( departure_time $0 ) )
what is the airfar between ci0 and ci1	( lambda $0 e ( exists $1 ( and ( from $1 ci0 ) ( to $1 ci1 ) ( = ( fare $1 ) $0 ) ) ) )
show me the flight from ap0 to ci0 leav after ti0	( lambda $0 e ( and ( flight $0 ) ( > ( departure_time $0 ) ti0 ) ( from $0 ap0 ) ( to $0 ci0 ) ) )
how do i get from ap0 to ci0	( lambda $0 e ( and ( to_city $0 ci0 ) ( from_airport $0 ap0 ) ) )
how do i get from ap0 to downtown ci0	( lambda $0 e ( and ( to_city $0 ci0 ) ( from_airport $0 ap0 ) ) )
i want a flight from ci0 to ci1 then from ci1 to ci2 then from ci2 back to ci1 back to ci0	( lambda $0 e ( exists $1 ( lambda $2 e ( and ( flight $0 ) ( flight $1 ) ( flight $2 ) ( from $0 ci0 ) ( to $0 ci1 ) ( from $1 ci1 ) ( to $1 ci2 ) ( from $2 ci2 ) ( stop $2 ci1 ) ( to $2 ci0 ) ) ) ) )
show me all the flight from ci0 to ci1 arriv mn0 dn0	( lambda $0 e ( and ( flight $0 ) ( from $0 ci0 ) ( to $0 ci1 ) ( month_arrival $0 mn0 ) ( day_number_arrival $0 dn0 ) ) )
show me the flight from ci0 to ci1 that arriv befor ti0	( lambda $0 e ( and ( flight $0 ) ( < ( arrival_time $0 ) ti0 ) ( from $0 ci0 ) ( to $0 ci1 ) ) )
show me flight from ci0 to ci1	( lambda $0 e ( and ( flight $0 ) ( from $0 ci0 ) ( to $0 ci1 ) ) )
what are the flight from ci1 to ci0 on da0 dn0	( lambda $0 e ( and ( flight $0 ) ( from $0 ci1 ) ( to $0 ci0 ) ( day $0 da0 ) ( day_number $0 dn0 ) ) )
i would like to fli from ci0 to ci1 next da0	( lambda $0 e ( and ( flight $0 ) ( from $0 ci0 ) ( to $0 ci1 ) ( day $0 da0 ) ) )
show me the even flight from ci0 to ci1	( lambda $0 e ( and ( flight $0 ) ( during_day $0 evening:pd ) ( from $0 ci0 ) ( to $0 ci1 ) ) )
what is the cheapest fare between ci1 and ci0	( min $0 ( exists $1 ( and ( = ( fare $1 ) $0 ) ( to $1 ci0 ) ( from $1 ci1 ) ) ) )
how mani flight doe al0 have from ci0 to ci1	( count $0 ( and ( flight $0 ) ( airline $0 al0 ) ( from $0 ci0 ) ( to $0 ci1 ) ) )
flight from ci0 to ci1	( lambda $0 e ( and ( flight $0 ) ( from $0 ci0 ) ( to $0 ci1 ) ) )
what is ap0	ap0
thank you for that inform now i would like inform on a flight on mn0 dn0 from ci0 to ci1 earli in the morn	( lambda $0 e ( and ( flight $0 ) ( during_day $0 early:pd ) ( during_day $0 morning:pd ) ( from $0 ci0 ) ( to $0 ci1 ) ( day_number $0 dn0 ) ( month $0 mn0 ) ) )
show me the flight from ci0 to ci1 on a da0	( lambda $0 e ( and ( flight $0 ) ( from $0 ci0 ) ( to $0 ci1 ) ( day $0 da0 ) ) )
an al0 flight first class from ci0 to ci1	( lambda $0 e ( and ( flight $0 ) ( airline $0 al0 ) ( class_type $0 first:cl ) ( from $0 ci0 ) ( to $0 ci1 ) ) )
what flight from ci0 to ci1 on da0 on al0	( lambda $0 e ( and ( flight $0 ) ( airline $0 al0 ) ( from $0 ci0 ) ( to $0 ci1 ) ( day $0 da0 ) ) )
what is the cost of a round trip ticket first class between ap0 and ap1	( lambda $0 e ( exists $1 ( and ( round_trip $1 ) ( class_type $1 first:cl ) ( from $1 ap0 ) ( to $1 ap1 ) ( = ( fare $1 ) $0 ) ) ) )
show me the airlin that use ap0	( lambda $0 e ( and ( airline $0 ) ( services $0 ap0 ) ) )
pleas show me all airport in ci0	( lambda $0 e ( and ( airport $0 ) ( loc:t $0 ci0 ) ) )
show me all al0 flight from ci0	( lambda $0 e ( and ( flight $0 ) ( airline $0 al0 ) ( from $0 ci0 ) ) )
show me the flight from ci0 to ci1	( lambda $0 e ( and ( flight $0 ) ( from $0 ci0 ) ( to $0 ci1 ) ) )
doe al0 fli from ci1 to ci0	( lambda $0 e ( and ( flight $0 ) ( airline $0 al0 ) ( from $0 ci1 ) ( to $0 ci0 ) ) )
show me the airlin between ci0 and ci1	( lambda $0 e ( exists $1 ( and ( from $1 ci0 ) ( to $1 ci1 ) ( = ( airline:e $1 ) $0 ) ) ) )
what flight are avail da0 from ci0 to ci1	( lambda $0 e ( and ( flight $0 ) ( from $0 ci0 ) ( to $0 ci1 ) ( day $0 da0 ) ) )
what ground transport is avail in ci0	( lambda $0 e ( and ( ground_transport $0 ) ( to_city $0 ci0 ) ) )
what is fare code fb0	fb0
how much doe flight al0 fn0 from ci0 to ci1 cost	( lambda $0 e ( exists $1 ( and ( flight $1 ) ( airline $1 al0 ) ( flight_number $1 fn0 ) ( from $1 ci0 ) ( to $1 ci1 ) ( = ( fare $1 ) $0 ) ) ) )
what is the earliest flight leav from ci0 go to ci1	( argmin $0 ( and ( flight $0 ) ( from $0 ci0 ) ( to $0 ci1 ) ) ( departure_time $0 ) )
show me all flight from ci0 to ci1 on da0 which serv a meal	( lambda $0 e ( and ( flight $0 ) ( has_meal $0 ) ( from $0 ci0 ) ( to $0 ci1 ) ( day $0 da0 ) ) )
is there a round trip flight from ci0 to ci1 connect in ci2	( lambda $0 e ( and ( flight $0 ) ( stop $0 ci2 ) ( to $0 ci1 ) ( from $0 ci0 ) ( round_trip $0 ) ) )
what doe al0 mean	al0
all flight from ci0 to ci1 between ti0 o'clock and ti1 o'clock in the afternoon	( lambda $0 e ( and ( flight $0 ) ( > ( departure_time $0 ) ti0 ) ( < ( departure_time $0 ) ti1 ) ( from $0 ci0 ) ( to $0 ci1 ) ) )
which of the flight from ci0 to ci1 on mn0 dn0 yr0 carri the smallest number of passeng	( argmin $0 ( and ( flight $0 ) ( from $0 ci0 ) ( to $0 ci1 ) ( day_number $0 dn0 ) ( month $0 mn0 ) ( year $0 yr0 ) ) ( capacity $0 ) )
then list the flight from ci0 to ci1 earli da0 morn nonstop	( lambda $0 e ( and ( flight $0 ) ( nonstop $0 ) ( during_day $0 early:pd ) ( during_day $0 morning:pd ) ( from $0 ci0 ) ( to $0 ci1 ) ( day $0 da0 ) ) )
i would like to know the flight from ci0 to ci1 leav on da0	( lambda $0 e ( and ( flight $0 ) ( from $0 ci0 ) ( to $0 ci1 ) ( day $0 da0 ) ) )
i'm look for a flight from ci0 to ci1 that has no stopov and is onli in the afternoon	( lambda $0 e ( and ( flight $0 ) ( nonstop $0 ) ( during_day $0 afternoon:pd ) ( from $0 ci0 ) ( to $0 ci1 ) ) )
show me the flight from ci0 to ci1 new jersey	( lambda $0 e ( and ( flight $0 ) ( from $0 ci0 ) ( to $0 ci1 ) ) )
show me the flight from ci1 to ci0 on da0	( lambda $0 e ( and ( flight $0 ) ( from $0 ci1 ) ( to $0 ci0 ) ( day $0 da0 ) ) )
what is the latest flight from ci0 to ci1	( argmax $0 ( and ( flight $0 ) ( from $0 ci0 ) ( to $0 ci1 ) ) ( departure_time $0 ) )
shortest flight from ci0 to ci1	( argmin $0 ( and ( flight $0 ) ( from $0 ci0 ) ( to $0 ci1 ) ) ( time_elapsed $0 ) )
i want to see the cheapest flight from ci0 to ci1	( argmin $0 ( and ( flight $0 ) ( from $0 ci0 ) ( to $0 ci1 ) ) ( fare $0 ) )
display all flight from ci0 to ci1 on mn0 dn0	( lambda $0 e ( and ( flight $0 ) ( from $0 ci0 ) ( to $0 ci1 ) ( day_number $0 dn0 ) ( month $0 mn0 ) ) )
i'm look for a flight from ci1 to ci2 with a stopov in ci0	( lambda $0 e ( and ( flight $0 ) ( from $0 ci1 ) ( to $0 ci2 ) ( stop $0 ci0 ) ) )
what is the cheapest flight on al0 from ci0 to ci1	( argmin $0 ( and ( flight $0 ) ( airline $0 al0 ) ( from $0 ci0 ) ( to $0 ci1 ) ) ( fare $0 ) )
show me al0 from ci0 to ci1 on da0 morn	( lambda $0 e ( and ( flight $0 ) ( airline $0 al0 ) ( during_day $0 morning:pd ) ( from $0 ci0 ) ( to $0 ci1 ) ( day $0 da0 ) ) )
do you have ani direct flight from ci0 to ci1	( lambda $0 e ( and ( flight $0 ) ( nonstop $0 ) ( from $0 ci0 ) ( to $0 ci1 ) ) )
find the latest flight from ci0 to ci1 that serv a meal	( argmax $0 ( and ( flight $0 ) ( has_meal $0 ) ( from $0 ci0 ) ( to $0 ci1 ) ) ( departure_time $0 ) )
ci0 airport	( lambda $0 e ( and ( airport $0 ) ( loc:t $0 ci0 ) ) )
i'd like a flight from ci0 to ci1 washington	( lambda $0 e ( and ( flight $0 ) ( from $0 ci0 ) ( to $0 ci1 ) ) )
flight from ci0 to ci1 on da0 befor ti0	( lambda $0 e ( and ( flight $0 ) ( < ( departure_time $0 ) ti0 ) ( from $0 ci0 ) ( to $0 ci1 ) ( day $0 da0 ) ) )
what are the coach fare for flight from ci0 to ci1 da0 even	( lambda $0 e ( exists $1 ( and ( flight $1 ) ( class_type $1 coach:cl ) ( during_day $1 evening:pd ) ( from $1 ci0 ) ( to $1 ci1 ) ( day $1 da0 ) ( = ( fare $1 ) $0 ) ) ) )
on mn0 dn0 what flight are avail between ci0 and ci1 on al0	( lambda $0 e ( and ( flight $0 ) ( airline $0 al0 ) ( from $0 ci0 ) ( to $0 ci1 ) ( day_number $0 dn0 ) ( month $0 mn0 ) ) )
show me all overnight flight from ci0 to ci1 and list their fare	( lambda $0 e ( exists $1 ( and ( flight $0 ) ( overnight $0 ) ( from $0 ci0 ) ( to $0 ci1 ) ( = ( fare $0 ) $1 ) ) ) )
what are the nonstop flight on al0 or al1 from ci0 to ci1 on da0 mn0 dn0	( lambda $0 e ( and ( flight $0 ) ( nonstop $0 ) ( airline $0 al0 ) ( from $0 ci0 ) ( to $0 ci1 ) ( day $0 da0 ) ( day_number $0 dn0 ) ( month $0 mn0 ) ) )
from ci0 to ci1 on da0 morn	( lambda $0 e ( and ( during_day $0 morning:pd ) ( from $0 ci0 ) ( to $0 ci1 ) ( day $0 da0 ) ) )
pleas show me all one way first class flight from ci0 to ci1	( lambda $0 e ( and ( flight $0 ) ( oneway $0 ) ( class_type $0 first:cl ) ( from $0 ci0 ) ( to $0 ci1 ) ) )
what are the morn flight from ci0 to ci1 go on al0	( lambda $0 e ( and ( flight $0 ) ( airline $0 al0 ) ( during_day $0 morning:pd ) ( from $0 ci0 ) ( to $0 ci1 ) ) )
from ci1 to ci0	( lambda $0 e ( and ( from $0 ci1 ) ( to $0 ci0 ) ) )
i'd like a return flight from ci0 to ci1 even flight	( lambda $0 e ( and ( flight $0 ) ( during_day $0 evening:pd ) ( from $0 ci0 ) ( to $0 ci1 ) ) )
show me all the flight from ci0 on al0	( lambda $0 e ( and ( flight $0 ) ( airline $0 al0 ) ( from $0 ci0 ) ) )
what flight are there on da0 even or da1 morn from ci0 to ap0	( lambda $0 e ( and ( flight $0 ) ( or ( and ( during_day $0 evening:pd ) ( day $0 da0 ) ) ( and ( during_day $0 morning:pd ) ( day $0 da1 ) ) ) ( from $0 ci0 ) ( to $0 ap0 ) ) )
show flight from ci1 to ci0	( lambda $0 e ( and ( flight $0 ) ( from $0 ci1 ) ( to $0 ci0 ) ) )
i would like to fli from ci1 to ci0	( lambda $0 e ( and ( flight $0 ) ( from $0 ci1 ) ( to $0 ci0 ) ) )
what is the least expens flight avail from ci0 to ci1	( argmin $0 ( and ( flight $0 ) ( from $0 ci0 ) ( to $0 ci1 ) ) ( fare $0 ) )
is there a plane from ci0 to ci1	( lambda $0 e ( and ( flight $0 ) ( from $0 ci0 ) ( to $0 ci1 ) ) )
show me the most expens one way flight from ci1 to ci0	( argmax $0 ( and ( flight $0 ) ( oneway $0 ) ( from $0 ci1 ) ( to $0 ci0 ) ) ( fare $0 ) )
i would like inform on flight from ci0 to ci1 on da0 morn	( lambda $0 e ( and ( flight $0 ) ( during_day $0 morning:pd ) ( from $0 ci0 ) ( to $0 ci1 ) ( day $0 da0 ) ) )
